flight_id,flight_date,total_payload_kg,total_volume_cubic_m,uld_count,shipment_count,weight_utilization_percent,revenue_per_flight_usd,fuel_efficiency_kg_per_ton,co2_emissions_kg
QR1669F,2024-04-19,1611.69,2.63,1,1,1.61,15085.45,460.50413987237624,4839.082998948049
QR1670F,2024-04-04,4187.03,2.99,3,3,4.19,26648.23,434.4388145517043,13579.734824393932
QR1671F,2024-05-03,38.11,6.23,0,1,0.04,137.18,483.9447877556378,107.67170391970289
QR1672F,2024-11-30,1260.77,17.04,3,5,1.26,5719.84,422.59495034090247,3339.2015431556115
QR1673F,2024-09-24,2512.45,3.93,2,2,2.51,15631.8,439.2234866358476,8578.668589152196
QR1676F,2024-09-04,1827.93,4.56,1,2,1.83,23476.95,397.945496286622,7138.052422797168
QR1677F,2024-12-28,6549.55,42.76,14,17,6.55,53306.65,486.57767205326036,18993.1949233981
QR1679F,2025-01-17,16411.66,72.09,21,30,16.41,116215.44,524.3564158760631,44410.38326905093
QR1680F,2025-01-26,16411.4,83.72,22,28,16.41,132430.31,415.8109893360447,56577.46253098274
QR1681F,2024-05-10,652.98,16.71,3,5,0.65,3710.1099999999997,444.34406326226906,1750.0420137964215
QR1684F,2024-06-21,2500.43,7.28,4,5,2.5,19199.13,430.0998957914836,7029.948192256006
QR1685F,2024-07-20,1611.12,11.48,3,3,1.61,6165.59,412.62485034018846,4777.746894659531
QR1686F,2025-01-10,808.01,9.45,1,2,0.81,9977.5,441.3847693664304,2089.6481172274152
QR1687F,2024-11-22,7243.4,12.82,8,11,7.24,46338.24,510.34334225736734,15904.09950852631
QR1688F,2024-09-23,4873.81,17.24,9,11,4.87,30415.670000000002,503.6320471162212,17419.583527923154
QR1689F,2024-11-19,5979.77,20.68,14,15,5.98,45831.119999999995,511.56763753910855,14965.28834096081
QR1690F,2024-05-13,3084.42,9.84,6,6,3.08,21405.36,458.6822539416926,8461.385687672037
QR1691F,2024-02-15,1752.69,4.57,3,3,1.75,7054.82,528.3837697589598,6130.36771893501
QR1692F,2024-06-15,665.65,1.26,1,2,0.67,9244.1,431.5964197003278,2236.2990648258615
QR1693F,2024-12-11,13742.98,76.16,24,29,13.74,90151.59999999998,484.3536592830527,47979.88211591945
QR1694F,2024-04-03,267.52,0.06,1,1,0.27,1877.97,504.4861341025059,626.3129817686398
QR1695F,2024-03-26,57.09,0.82,1,1,0.06,479.56,480.056159175699,157.65331893270775
QR1697F,2025-01-29,6195.21,30.92,15,16,6.2,41068.89,514.5710238643708,24423.540313833782
QR1698F,2024-12-06,3375.13,0.26,1,1,3.38,12150.48,447.3361883236998,12537.91807685934
QR1699F,2025-01-16,3410.21,11.11,4,6,3.41,22774.460000000006,465.51858916810215,8857.538472140044
QR1700F,2025-01-25,6008.3,21.78,8,11,6.01,34270.07,418.75615447775454,18344.101468502973
QR1701F,2024-07-27,22.79,0.31,1,1,0.02,213.28,432.321828473029,81.86665602695436
QR1702F,2024-02-12,648.77,0.34,0,1,0.65,2335.56,431.81185105998264,2300.4999950704473
QR1704F,2024-10-22,3297.63,14.68,7,8,3.3,26557.89,502.51164951971253,7226.934172312314
QR1705F,2024-12-10,105.84,2.61,2,2,0.11,551.76,427.76301430578445,241.75772406784725
QR1706F,2024-08-29,682.15,1.76,2,2,0.68,2535.63,427.41600467316243,2102.4720131232357
QR1708F,2025-01-18,5476.11,18.17,12,14,5.48,40442.149999999994,476.21007825740725,17190.885842778982
QR1709F,2024-05-29,1093.36,0.52,0,1,1.09,7675.38,465.31116098883956,3843.9087200189915
QR1710F,2024-07-13,488.47,2.99,1,2,0.49,3411.85,416.52611874447217,1838.3254644094434
QR1711F,2024-05-11,280.76,1.03,1,1,0.28,1010.73,539.9501516293847,1120.4967994382037
QR1712F,2025-01-17,8754.44,39.18,16,19,8.75,57472.68000000001,367.41913683124557,31102.28658236773
QR1713F,2024-08-19,2108.78,11.31,5,5,2.11,12193.960000000001,399.82446493760517,6156.126321935139
QR1714F,2024-09-14,418.29,0.28,1,1,0.42,3915.24,456.8925348273414,1280.6914773652477
QR1715F,2024-10-09,2739.9,17.78,7,8,2.74,16135.32,463.5123971732237,8297.520514036598
QR1716F,2024-10-24,10714.56,35.89,18,22,10.71,62258.11999999999,396.8144444866574,33694.206196536354
QR1717F,2024-04-03,1352.18,0.83,1,1,1.35,9492.32,391.3660591550654,3265.7689777202213
QR1718F,2024-11-19,2435.59,15.66,5,8,2.44,20506.559999999998,424.8405700075907,7428.639554176257
QR1719F,2024-06-11,7230.46,10.94,4,5,7.23,49376.899999999994,397.30241672156876,21971.379601900353
QR1720F,2024-05-10,818.86,2.02,1,2,0.82,6981.26,386.44159270795996,2341.7180035714305
QR1722F,2024-10-16,704.31,6.06,4,6,0.7,4869.26,425.7479610462696,2473.801678309696
QR1723F,2024-06-17,1113.73,12.01,2,2,1.11,5204.74,485.6992037425832,3531.4843889337917
QR1724F,2024-10-09,1786.55,25.86,6,7,1.79,9362.6,421.97159301622884,5847.100569888033
QR1726F,2025-01-21,16283.41,120.04,31,40,16.28,128876.55,393.2683254856467,44585.650826781835
QR1727F,2024-04-27,350.52,0.55,1,1,0.35,2103.13,508.0656753483981,1133.1464262431668
QR1728F,2024-04-02,952.56,6.06,2,3,0.95,6021.55,437.8231972594226,3028.9943907718352
QR1729F,2024-12-23,4821.68,34.32,10,12,4.82,33014.99,445.19049350590836,15849.05334033201
QR1731F,2024-03-24,522.23,2.31,2,2,0.52,2162.62,463.65951042484164,1622.5216254096965
QR1732F,2024-06-26,367.34,0.79,1,1,0.37,3438.3,412.03424878546076,1400.415978768814
QR1733F,2024-04-30,304.07,9.83,3,3,0.3,1917.94,470.55813634455376,1079.0270266396417
QR1736F,2024-04-28,1149.5,6.06,1,2,1.15,11821.369999999999,527.0146929519482,3083.0466624200903
QR1737F,2024-05-27,1308.16,4.76,3,3,1.31,12146.37,412.16446175123076,4202.9412251731665
QR1738F,2025-01-01,1853.39,3.63,2,2,1.85,11304.34,333.7748987624208,6074.116326599391
QR1739F,2024-03-08,1118.9,9.8,4,4,1.12,7648.7,395.5612993451583,3502.5382505532775
QR1740F,2024-08-21,216.15,3.08,1,2,0.22,2073.5099999999998,474.0741180614246,773.322002521126
QR1741F,2024-02-21,1343.67,4.14,3,3,1.34,9854.64,407.07278197231767,4699.560077502848
QR1742F,2024-12-14,7890.23,41.45,13,15,7.89,54760.409999999996,449.20645440696364,15958.333868674938
QR1743F,2024-03-21,136.22,4.9,0,1,0.14,956.27,411.9817615324643,385.2011920925292
QR1744F,2024-10-01,1207.57,9.36,5,5,1.21,8078.86,435.7231093649511,3432.553329985173
QR1746F,2024-02-21,1744.96,2.37,0,1,1.74,12249.6,522.1036921866837,6070.557440214481
QR1747F,2024-06-30,1123.53,2.13,1,2,1.12,9163.52,503.84355171231937,4011.230038917771
QR1748F,2025-01-18,7295.01,23.32,13,13,7.3,43089.899999999994,419.4423320758778,25289.33176055785
QR1749F,2024-10-19,1801.06,14.08,3,4,1.8,12802.220000000001,506.4692229256745,4769.72977061436
QR1750F,2024-10-02,3116.18,10.91,5,7,3.12,23654.13,475.38228180353605,11779.912135972494
QR1751F,2024-05-10,170.67,3.21,2,2,0.17,1927.71,509.3357579265465,652.1794430308795
QR1752F,2024-09-28,1155.2,1.43,2,2,1.16,8109.539999999999,314.9806777607205,3469.287868330269
QR1753F,2024-04-18,757.58,1.72,1,1,0.76,2727.3,480.10471886996066,2762.421350434935
QR1754F,2024-12-30,1700.69,10.75,5,5,1.7,16075.1,441.7537549026795,4423.468175396818
QR1755F,2025-01-14,3776.03,26.06,12,13,3.78,23985.120000000003,490.7697740985795,10055.905845990632
QR1756F,2024-12-28,6666.52,52.28,16,19,6.67,59454.93,429.3203108661305,20591.391911904026
QR1759F,2025-01-16,2153.28,19.38,4,7,2.15,17723.54,377.2456798544943,6216.21478869451
QR1760F,2024-11-27,2072.95,8.28,4,6,2.07,16340.14,424.48065638561195,4508.105178710673
QR1761F,2024-03-16,20.34,2.17,1,1,0.02,190.37,366.9940913619278,40.21460604794179
QR1762F,2024-12-06,6924.07,24.68,11,15,6.92,41244.68,429.48277024868025,18741.658171982202
QR1763F,2024-08-21,451.33,0.34,1,1,0.45,1624.79,419.63829381821205,1276.855666425923
QR1764F,2025-01-17,18724.77,79.53,28,37,18.72,147124.77999999997,572.4661450674573,58267.19624392477
QR1765F,2024-05-06,1742.77,3.72,2,3,1.74,13358.080000000002,497.7433524085123,6109.808320918858
QR1766F,2024-11-28,8118.85,46.23,11,18,8.12,65803.83,385.22201755704333,27690.380695181037
QR1767F,2024-10-10,409.58,5.87,2,2,0.41,3101.36,451.3494851566849,885.0014240603125
QR1769F,2024-12-21,2072.69,1.88,2,3,2.07,11124.77,404.7583619887579,6054.35236946068
QR1770F,2024-08-25,298.24,0.15,1,1,0.3,1073.65,414.4843143727827,913.9693746030604
QR1771F,2024-07-27,3539.94,13.53,6,7,3.54,24835.22,449.77011342243514,10356.33703296549
QR1772F,2024-07-09,2410.74,4.52,3,3,2.41,17001.6,447.5751962144537,6687.377481111807
QR1773F,2024-05-01,2283.25,7.45,2,4,2.28,14264.69,523.4149589202045,7382.684811543811
QR1774F,2024-03-11,1102.98,1.64,0,1,1.1,3970.73,348.302680695,2728.430174285662
QR1775F,2024-09-02,1346.26,14.23,3,4,1.35,12222.06,492.16894360226956,4506.626136502849
QR1776F,2024-10-01,136.53,1.18,1,2,0.14,917.31,516.2132727875423,362.3622709585791
QR1777F,2024-05-07,2340.56,8.76,4,5,2.34,15189.2,524.6146023932022,6749.559497938761
QR1778F,2024-12-30,4373.31,17.28,7,7,4.37,33367.479999999996,399.56289442552577,10767.97125735331
QR1779F,2024-07-10,3145.63,17.89,6,7,3.15,25237.94,508.6920362545239,12249.456059128119
QR1780F,2024-10-24,1589.47,4.86,2,3,1.59,14212.720000000001,444.09581635264857,3539.1010215934625
QR1781F,2024-12-23,6117.86,20.82,10,13,6.12,46909.670000000006,479.1282812645719,15006.93390241447
QR1782F,2024-07-19,5101.4,22.33,8,10,5.1,37663.65,464.7403654674538,12681.0396553666
QR1783F,2025-01-03,1881.25,15.82,6,6,1.88,9705.560000000001,427.778067100748,4312.648166047804
QR1784F,2024-07-04,5687.42,13.5,7,7,5.69,32719.4,469.63447917725625,18635.6522538878
QR1786F,2024-02-23,1035.97,4.5,0,1,1.04,14917.9,467.0460292512828,3428.0206567910886
QR1787F,2024-07-12,3734.8,12.77,3,6,3.73,17441.03,410.661004936781,12778.923220325614
QR1788F,2024-12-23,12432.13,48.19,16,21,12.43,98845.81999999999,458.92919855927244,34324.159009099225
QR1789F,2024-04-24,577.11,2.88,2,2,0.58,4490.05,424.5507616812429,1684.6258176178987
QR1790F,2024-06-24,2585.58,13.35,4,5,2.59,13833.929999999998,422.4829711880072,6079.945001918606
QR1791F,2024-07-12,2315.45,1.58,2,3,2.32,9043.42,430.52195548952386,6457.317911789524
QR1792F,2024-07-13,2171.81,5.8,4,5,2.17,12855.5,442.8611338707857,8146.33570417701
QR1793F,2024-11-06,6529.05,47.91,13,17,6.53,39744.65,451.7460294464382,14250.488698715673
QR1794F,2024-03-11,121.08,2.22,1,1,0.12,508.53,460.20059891730824,409.576092984754
QR1795F,2025-01-08,9787.05,27.46,13,19,9.79,75494.47,468.87450570888495,34231.284404040816
QR1796F,2024-11-16,3301.35,23.56,10,11,3.3,21825.280000000002,408.8844518339676,11385.686646473248
QR1798F,2025-01-30,7970.24,30.21,12,15,7.97,52572.89,394.51399175147037,19703.33985821122
QR1799F,2024-11-16,13137.11,34.84,14,18,13.14,86044.33,418.6703895459633,45610.610722274505
QR1801F,2024-03-25,528.34,1.77,1,1,0.53,3708.96,396.7174037524263,1588.6633633584115
QR1803F,2024-12-09,787.65,3.25,2,2,0.79,3195.7799999999997,401.09875137599704,2244.6711897119635
QR1804F,2024-09-20,1975.95,24.29,7,8,1.98,15637.240000000002,484.4160020097091,6519.26539722663
QR1805F,2024-11-05,2438.22,15.36,2,3,2.44,13048.130000000001,469.1647696846811,8356.376847204803
QR1806F,2024-02-25,533.47,4.18,1,1,0.53,1920.5,515.5302979928697,1429.8142150704443
QR1808F,2024-02-27,771.68,0.37,1,1,0.77,7222.95,573.4249988416288,2731.274908797415
QR1809F,2024-10-23,6451.51,28.78,15,15,6.45,43005.340000000004,422.3540907421848,16829.98186146805
QR1810F,2024-12-19,3715.06,7.91,9,10,3.72,28025.29,316.9213163867173,11706.580598788027
QR1811F,2024-02-22,181.46,4.93,2,2,0.18,952.22,381.8356957177025,506.29264215042565
QR1812F,2024-12-08,1173.18,11.48,3,4,1.17,10340.619999999999,421.9925262807584,4711.298927303638
QR1813F,2024-10-05,7406.57,31.43,9,13,7.41,48702.719999999994,514.2701343843567,26359.836162836753
QR1814F,2025-01-11,18752.34,53.86,19,27,18.75,100461.68000000001,344.0998344894739,54068.33819713512
QR1815F,2024-02-04,777.54,2.83,2,2,0.78,4274.68,496.88019516081295,2513.6284452818163
QR1816F,2024-06-05,8.38,0.78,1,1,0.01,30.17,435.09160681076906,34.495518572845924
QR1818F,2024-05-05,155.02,2.47,1,1,0.16,1450.95,462.83151139674123,388.4626449642069
QR1819F,2024-06-29,82.05,1.81,1,1,0.08,768.02,495.87957411795196,273.34654204927216
QR1820F,2024-09-14,3888.94,27.56,13,13,3.89,31838.6,392.57105151313374,9472.763043475177
QR1821F,2024-08-14,5075.93,19.17,5,6,5.08,30624.0,555.9096685069941,13824.929575283302
QR1822F,2025-01-12,3033.87,22.81,6,8,3.03,19569.63,494.2113852166812,6470.1448553552555
QR1823F,2024-08-24,1326.76,11.35,4,5,1.33,9325.5,382.0937980637333,4751.031633151944
QR1824F,2024-03-04,449.93,0.48,1,1,0.45,3158.49,447.34684510911165,1321.059106228546
QR1825F,2024-03-26,239.1,3.43,2,2,0.24,1607.44,434.7906245659889,673.3887547413063
QR1826F,2024-11-24,9530.57,34.94,13,20,9.53,60604.13,449.0284435827341,28711.939072539226
QR1827F,2024-12-09,13733.38,52.13,16,24,13.73,88605.3,481.77726789995705,45807.077507715185
QR1828F,2024-03-23,1203.9,1.54,1,2,1.2,6059.38,405.4037133689196,3336.5171291920706
QR1829F,2024-10-05,3053.94,12.6,5,7,3.05,18294.48,513.5512282358505,8278.80069430639
QR1832F,2024-10-24,242.27,0.78,2,2,0.24,1423.8899999999999,515.164104827843,744.6530951793006
QR1835F,2024-04-04,214.46,4.89,1,1,0.21,772.07,434.1769489195131,535.0420791543177
QR1836F,2024-02-18,631.81,0.38,1,1,0.63,2274.52,469.5665365447174,1683.1420142639295
QR1837F,2024-08-09,8682.4,16.13,6,7,8.68,51171.45,456.68494849462274,30458.93776996407
QR1838F,2024-11-26,6114.31,46.56,16,19,6.11,43202.87,495.6961180842895,21538.763206133903
QR1839F,2024-11-20,7161.17,42.03,18,22,7.16,50697.29000000001,471.8393472168704,25645.540562628572
QR1840F,2024-03-21,1013.1,6.85,4,4,1.01,7866.23,463.1611424541131,3282.388845667735
QR1843F,2024-04-08,462.66,12.61,3,4,0.46,3366.07,503.42644693763975,1028.492330957513
QR1844F,2024-11-16,11194.16,22.22,11,13,11.19,71247.34,526.3214943280577,44645.697613930344
QR1845F,2024-07-06,4915.11,8.44,6,6,4.92,21013.8,381.4981809798913,15535.202579348828
QR1846F,2024-09-09,1470.86,6.21,3,3,1.47,9337.43,500.49190826933585,3102.8018464085794
QR1847F,2024-08-10,103.24,1.11,1,1,0.1,371.65,451.04360984673286,303.6691672082559
QR1848F,2024-01-17,154.49,1.74,2,2,0.15,1510.2399999999998,420.89851603909176,349.53495524911375
QR1849F,2024-10-10,8147.16,31.91,9,14,8.15,40870.619999999995,377.23150314167344,21128.624196986773
QR1852F,2024-06-22,959.82,1.37,1,1,0.96,8983.93,440.24741370236376,3335.4030693541436
QR1853F,2024-10-24,683.06,4.18,1,2,0.68,2868.86,378.1946831180923,2273.3470221881826
QR1855F,2024-05-27,1230.19,12.54,4,4,1.23,7693.329999999999,499.08825265533176,4614.115920495636
QR1856F,2024-03-03,982.05,1.23,1,1,0.98,4124.59,427.2979084179321,2334.324708684594
QR1857F,2024-11-01,2667.0,18.67,6,8,2.67,18146.55,493.2123636706217,8966.473536884027
QR1858F,2024-08-19,1367.67,3.81,2,3,1.37,11449.710000000001,504.8284630220351,3086.1438675851873
QR1859F,2025-01-26,11865.05,48.39,17,21,11.87,82659.12,501.74018316504265,34323.69531941234
QR1860F,2024-10-15,3052.57,6.82,5,6,3.05,16681.640000000003,499.7175422969279,8295.074276478552
QR1861F,2025-01-10,12650.91,88.93,24,32,12.65,101011.58,363.0504639945634,31633.770830840716
QR1862F,2025-01-08,4443.09,8.05,7,10,4.44,21223.76,444.4980532909125,13417.102593081572
QR1863F,2024-10-15,2177.86,16.74,5,5,2.18,8590.0,494.81359533766437,6856.661466803974
QR1864F,2024-04-05,941.12,3.24,0,1,0.94,3388.03,504.51672151601224,2667.4113976838303
QR1865F,2024-09-26,4619.25,15.39,6,7,4.62,25208.73,495.02493794724575,14655.547113595592
QR1866F,2024-07-19,334.69,2.25,0,1,0.33,3132.73,431.81239578527334,1154.8287776154764
QR1867F,2024-12-04,10637.48,33.76,12,18,10.64,65095.700000000004,407.8631634805518,35024.59443977751
QR1868F,2025-01-14,7605.21,37.62,11,13,7.61,64341.98,481.25555963349666,23403.85498176247
QR1869F,2024-11-04,4533.07,19.64,7,9,4.53,28950.68,486.69708583017155,7954.962493960827
QR1870F,2024-11-03,2947.44,16.86,3,6,2.95,22477.64,477.1148203199451,9307.65499417929
QR1871F,2024-07-22,497.81,1.72,2,2,0.5,2508.23,464.07264188808523,1452.8997276510488
QR1872F,2024-12-30,4728.44,26.03,10,12,4.73,36340.36,480.5859701091468,11605.093137801512
QR1873F,2024-05-01,194.09,3.15,0,1,0.19,698.74,449.6539654663537,610.2217847361926
QR1874F,2024-03-14,3120.69,6.37,2,2,3.12,19522.42,415.1542279555132,8915.040155033452
QR1875F,2024-09-22,7565.66,15.03,8,10,7.57,59421.56,389.9486965307264,19405.272102958566
QR1877F,2024-11-07,11126.03,37.82,12,16,11.13,65526.91,514.7100011339807,32233.232889533523
QR1878F,2024-05-30,374.02,0.82,1,1,0.37,3500.81,472.7206506194229,951.3124777488165
QR1879F,2024-05-26,299.69,0.56,1,1,0.3,3236.66,448.1625386648983,961.7940382281146
QR1881F,2024-06-07,1442.82,8.01,1,1,1.44,5194.14,462.6283845404347,2913.181106303174
QR1882F,2024-04-23,569.03,0.89,2,2,0.57,5238.25,501.59669423517283,1849.1106817061648
QR1886F,2024-08-29,270.49,1.82,2,2,0.27,3590.08,401.3083305936672,638.761044823672
QR1887F,2025-01-05,9289.96,33.84,8,15,9.29,68934.59,376.2866080653914,32152.815178151308
QR1889F,2024-07-16,1966.47,22.73,7,8,1.97,17798.27,518.16426411534,6733.192600144697
QR1890F,2024-09-10,759.86,3.56,1,2,0.76,6603.650000000001,436.83447010485855,2604.798546756772
QR1892F,2024-04-01,3371.36,11.46,7,7,3.37,16962.01,489.6423356997166,10684.87707394029
QR1894F,2025-01-23,19583.51,80.17,39,46,19.58,138563.88,563.1145882000432,46579.63400405729
QR1895F,2024-03-17,733.1,2.74,1,1,0.73,10556.62,547.5199167455079,2583.7611362731705
QR1896F,2024-12-15,2796.29,6.12,2,3,2.8,18733.92,383.0560642745008,9179.545176997657
QR1897F,2024-05-02,1160.72,12.43,3,3,1.16,10283.72,406.9906975445917,2924.8737291122584
QR1899F,2024-08-16,4079.41,24.83,7,10,4.08,20546.04,461.49689451222764,10214.85322812241
QR1901F,2024-05-13,989.97,14.45,4,4,0.99,5953.56,531.0502238397265,2870.9401311358993
QR1902F,2024-11-13,2400.39,2.22,1,1,2.4,22467.67,572.7449416227507,7039.266192007192
QR1903F,2024-10-14,828.57,0.75,0,1,0.83,2982.87,432.5762420561208,2444.6577968704664
QR1904F,2025-01-12,5653.76,27.86,8,11,5.65,27948.39,443.34490957499906,18630.98667059397
QR1905F,2024-11-06,3963.33,12.91,2,5,3.96,36380.55,503.25404940702555,11331.30608627662
QR1906F,2024-09-08,2144.24,8.23,3,4,2.14,18449.18,404.36128329701285,6249.776079723888
QR1908F,2024-06-07,840.19,3.2,2,2,0.84,4904.68,580.4381664271637,2304.7898045350667
QR1909F,2024-10-17,8470.4,30.63,11,16,8.47,67291.56,377.0706762998099,22515.273986278837
QR1910F,2025-01-10,3527.5,11.38,5,10,3.53,26483.17,468.91924700202645,8306.490009020801
QR1912F,2024-08-11,4755.33,34.68,4,9,4.76,32681.890000000003,454.24295391120614,16659.502607247534
QR1913F,2024-05-18,35.51,2.32,2,2,0.04,177.57,383.72276666203743,87.71700729034157
QR1917F,2024-12-30,4604.14,24.09,9,14,4.6,25268.309999999998,411.055243320313,14765.685227984748
QR1919F,2024-11-09,3697.71,12.17,8,8,3.7,29700.260000000002,505.8999611087503,12107.409531239644
QR1922F,2024-03-01,507.3,0.15,1,1,0.51,5478.8,402.4223514229133,774.0045523789287
QR1925F,2024-03-05,15.18,4.4,0,1,0.02,54.66,538.7080815499459,50.7492900657528
QR1926F,2024-09-16,2857.21,12.81,4,8,2.86,22275.83,466.0286872489497,10228.053543228814
QR1927F,2024-05-07,2523.3,10.94,2,3,2.52,23596.2,414.2905769226632,8885.219914831365
QR1928F,2024-08-13,2569.19,22.98,7,8,2.57,22743.379999999997,470.5804473128699,7727.242462760103
QR1929F,2024-09-14,4087.89,11.73,7,8,4.09,34191.77,480.8091124808692,15794.830415259696
QR1930F,2024-04-02,655.96,2.81,3,3,0.66,4604.79,449.55269653109985,2833.213733114829
QR1931F,2024-04-18,2591.43,20.27,4,4,2.59,17758.12,493.9097754464515,7974.933405806165
QR1932F,2024-04-10,696.23,1.72,2,2,0.7,4435.78,448.8631295370857,1834.1024822438726
QR1933F,2024-11-07,1962.53,9.62,6,6,1.96,15706.890000000001,541.7552958423503,6180.867481294686
QR1934F,2024-08-19,4945.42,16.54,6,6,4.95,30804.48,496.4552025274774,13965.98373117321
QR1935F,2024-10-24,1507.79,5.35,1,2,1.51,10584.689999999999,350.51695152404363,5553.748067043184
QR1936F,2024-07-12,959.51,9.24,3,4,0.96,4095.21,362.1559258804235,2992.3550108919853
QR1937F,2024-10-25,3642.95,16.94,8,12,3.64,23742.45,283.02250555955584,12696.675352111046
QR1938F,2024-03-04,212.64,3.31,1,1,0.21,765.52,540.9258296844914,626.7218112211541
QR1939F,2024-08-10,2391.93,14.7,6,6,2.39,16380.23,404.51731985767555,5006.69694310757
QR1940F,2024-11-19,6752.15,18.24,11,12,6.75,44922.78999999999,535.5413331108916,16274.684867350634
QR1941F,2024-08-25,1526.39,6.38,2,3,1.53,12013.07,534.9188780163981,4352.155592511591
QR1942F,2024-03-30,627.82,6.53,3,4,0.63,2405.74,431.5184336424854,1648.285016215086
QR1943F,2024-03-02,383.59,0.52,1,1,0.38,2692.77,437.75140471950186,1357.3766617485628
QR1944F,2024-09-29,5828.13,29.24,4,8,5.83,41140.119999999995,425.6729653771591,13403.158493240853
QR1945F,2024-03-25,730.28,2.82,1,1,0.73,2629.01,447.70766419767443,2097.8406736097913
QR1946F,2024-10-15,1394.98,3.96,3,3,1.39,7290.4400000000005,348.05796828386997,3347.94454554509
QR1947F,2024-09-09,4089.49,31.2,8,9,4.09,29307.399999999998,493.58936470512515,9336.935487005661
QR1948F,2024-07-21,4291.58,10.53,4,6,4.29,24242.6,421.18367786094126,13114.049723158238
QR1949F,2024-10-22,1641.63,14.55,3,6,1.64,12796.71,387.91990282400866,5945.75768844773
QR1950F,2024-05-23,1107.77,11.02,3,3,1.11,8552.529999999999,489.33711091097456,2977.355561735241
QR1951F,2024-07-07,3298.58,22.11,7,9,3.3,22125.100000000002,388.6755570814916,8017.653729972102
QR1952F,2024-11-21,707.0,3.79,2,2,0.71,4401.46,487.8129266891882,1882.2880510594678
QR1953F,2024-12-14,5868.65,22.83,10,11,5.87,41222.29000000001,429.58246148572016,22412.05337397352
QR1954F,2024-07-14,950.02,4.31,2,2,0.95,8892.23,453.0798015117107,2981.649868512153
QR1955F,2024-09-08,2854.6,14.83,3,5,2.85,19790.33,392.2799536501085,9813.51162803646
QR1957F,2024-02-07,371.41,1.36,1,1,0.37,3476.41,478.5748813503177,923.4160795535155
QR1958F,2024-11-09,3084.41,13.86,4,6,3.08,21022.63,388.6747082238359,9353.621705060954
QR1959F,2024-12-24,1638.09,6.05,2,3,1.64,10072.87,444.5052924911022,5924.692930138857
QR1961F,2024-10-29,1965.92,6.45,5,5,1.97,14705.28,447.85034583252144,4486.384788535852
QR1962F,2024-09-24,4170.31,14.52,6,8,4.17,25070.76,458.09077182558747,13408.240233273014
QR1963F,2024-01-19,3425.75,2.05,2,3,3.43,20768.8,486.0986136616921,7756.0791645997
QR1964F,2024-03-17,614.91,0.42,1,1,0.61,5165.26,385.248648710139,1553.1362168868586
QR1965F,2024-10-12,3750.37,20.23,5,5,3.75,21735.190000000002,549.6436260891759,10800.576855570043
QR1967F,2024-12-25,8794.12,57.76,20,26,8.79,68026.41,384.12114556320915,25801.170688985152
QR1969F,2025-01-12,7314.66,25.33,9,11,7.31,57452.65,440.64534063119726,23623.453954823814
QR1970F,2024-04-16,741.76,0.4,1,1,0.74,5207.14,363.20111768882333,2377.3514439780583
QR1971F,2025-01-29,14916.14,66.35,23,28,14.92,97120.45,510.5048611906176,53992.85361900362
QR1972F,2024-08-08,980.62,3.27,1,3,0.98,5162.93,474.3579954658524,3063.3097486637744
QR1974F,2024-11-29,10273.56,34.45,23,24,10.27,70756.65000000001,490.65849047894545,34806.86182059564
QR1975F,2024-07-12,2615.7,18.94,4,5,2.62,17599.309999999998,445.1610954391262,8055.4383321022
QR1976F,2024-05-13,2083.31,4.32,1,2,2.08,19786.16,419.62337965331125,7532.137846204831
QR1977F,2024-02-15,252.95,2.59,0,1,0.25,2367.65,367.1786129217129,849.2281644520733
QR1978F,2024-09-06,135.9,1.61,0,1,0.14,954.01,454.72479375849156,427.6464062821281
QR1979F,2024-10-19,4612.06,13.3,9,10,4.61,25140.79,416.8469505975697,15684.435827153326
QR1981F,2024-06-26,642.44,1.0,0,1,0.64,3854.62,436.51794199568195,2155.7380345936213
QR1982F,2024-12-08,11859.11,35.04,17,18,11.86,79333.40000000001,418.8495322020385,39970.49323281149
QR1983F,2025-01-09,3905.19,13.02,6,8,3.91,21942.6,341.0625144156501,11702.586792192884
QR1984F,2024-07-29,634.29,3.68,2,3,0.63,3513.7200000000003,420.2855162876324,1260.5622385011973
QR1985F,2024-07-16,6666.2,15.49,7,10,6.67,61573.719999999994,462.15775942670587,19197.00046727425
QR1986F,2024-10-23,7286.22,24.63,14,15,7.29,45583.03,482.7672954022615,26901.62437827049
QR1987F,2024-09-07,1711.64,3.68,1,1,1.71,7188.88,430.1298010440307,4752.641023116652
QR1989F,2024-12-07,5856.1,11.53,8,10,5.86,33972.66999999999,464.3837981353194,16837.699716058305
QR1990F,2024-05-02,2186.52,7.9,2,3,2.19,16772.54,470.44524919035484,7083.032971178935
QR1991F,2024-10-01,5354.16,26.3,8,12,5.35,41579.98,426.1989991475209,17239.420531042673
QR1992F,2024-06-04,1284.32,3.61,2,2,1.28,8740.58,414.4799241285848,3271.301375023913
QR1993F,2024-07-02,1476.16,5.11,4,5,1.48,8194.869999999999,469.242693922279,5205.07958473918
QR1994F,2024-10-09,4436.04,11.85,6,8,4.44,32445.81,437.7806857420413,12873.838507133563
QR1995F,2024-10-10,346.33,8.52,0,1,0.35,1454.57,416.5387172321329,1100.2423786970783
QR1998F,2024-11-12,5910.89,24.36,5,8,5.91,37864.02,426.456976182139,14864.396511347793
QR1999F,2025-01-29,8004.13,40.24,14,18,8.0,56921.52,380.0481605087637,17616.31152520648
