flight_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,aircraft_type,planned_payload_kg,actual_payload_kg,fuel_consumption_kg,flight_status,captain_id
QR0617F,QR0617,DOH,DXB,2024-12-26 04:30:00,2024-12-26 04:16:54.160815,2024-12-26 18:30:00,2024-12-26 18:24:07.517683,A350F,104562.59938909594,5906.66,64808.80090767675,Completed,359b1216
QR0618F,QR0618,SIN,DOH,2024-08-28 08:22:00,2024-08-28 08:31:37.952626,2024-08-28 17:22:00,2024-08-28 17:36:51.111345,A330-300,83090.86905068708,663.65,61550.43454176266,Completed,e5ec11f4
QR0619F,QR0619,DOH,NRT,2024-11-16 03:36:00,2024-11-16 03:48:59.000694,2024-11-16 12:36:00,2024-11-16 12:32:40.270343,A330-300,99943.45149564848,1457.07,61146.59458394011,Completed,c90cd4e5
QR0620F,QR0620,DOH,JFK,2024-08-24 13:34:00,2024-08-24 13:20:32.550538,2024-08-25 05:34:00,2024-08-25 04:54:55.027468,B777-300ER,112390.14869742656,613.7,52809.62824254896,Completed,cbe88425
QR0621F,QR0621,HKG,SIN,2024-06-28 08:30:00,2024-06-28 08:26:17.537642,2024-06-29 00:30:00,2024-06-29 00:25:12.424914,A330-300,82322.53355564365,697.58,54882.581068156534,Completed,332c73e8
QR0622F,QR0622,DOH,JFK,2024-05-07 00:32:00,2024-05-07 00:46:13.047891,2024-05-07 08:32:00,2024-05-07 08:48:54.551443,A350F,113773.34196797351,30.34,62417.21834139159,Completed,cb5f9032
QR0623F,QR0623,DOH,CAN,2024-09-29 02:36:00,2024-09-29 03:19:33.245730,2024-09-29 06:36:00,2024-09-29 07:13:23.016791,A350F,87445.28617472398,5648.24,48327.922053924296,Completed,87324c02
QR0624F,QR0624,DOH,JFK,2024-05-01 02:27:00,2024-05-01 02:36:40.150441,2024-05-01 06:27:00,2024-05-01 06:25:49.384646,A350F,115759.13567532433,955.31,58638.10188457387,Completed,aca59790
QR0625F,QR0625,DOH,NRT,2024-03-02 12:38:00,2024-03-02 12:55:33.314988,2024-03-03 02:38:00,2024-03-03 02:45:56.659237,B747-8F,104364.82488853188,,48871.33331305555,Completed,e027e6ae
QR0626F,QR0626,DOH,NRT,2024-05-09 08:34:00,2024-05-09 08:44:02.958176,2024-05-09 18:34:00,2024-05-09 18:38:09.437261,B777-300ER,101398.66822661618,,61435.80438801387,Completed,3831fc6b
QR0627F,QR0627,DOH,JFK,2024-08-20 03:14:00,2024-08-20 03:10:26.016904,2024-08-20 15:14:00,2024-08-20 15:14:02.419658,A350F,100582.1236533512,493.49,69194.53282154752,Completed,fa1196a9
QR0628F,QR0628,DOH,LHR,2024-07-20 05:04:00,2024-07-20 05:06:30.308522,2024-07-20 12:04:00,2024-07-20 11:56:33.525566,A350F,116449.80623017199,935.92,58760.66470377368,Completed,144456d9
QR0629F,QR0629,DOH,LHR,2024-05-09 11:57:00,2024-05-09 11:52:44.204480,2024-05-09 18:57:00,2024-05-09 18:48:27.529453,B747-8F,106157.74688719705,468.46,62660.16162711333,Completed,3fde2180
QR0630F,QR0630,ORD,DOH,2024-12-09 07:50:00,2024-12-09 08:13:41.000725,2024-12-09 22:50:00,2024-12-09 23:26:31.444011,A350F,96631.55606309013,10396.74,58977.61835287749,Completed,b58c4a32
QR0631F,QR0631,LHR,DOH,2024-10-09 16:33:00,2024-10-09 16:32:05.647787,2024-10-10 08:33:00,2024-10-10 08:44:58.507609,A330-300,106829.02960314893,2189.66,64262.04205079987,Cancelled,3833e823
QR0632F,QR0632,DOH,LHR,2024-11-04 00:37:00,2024-11-04 00:24:16.657424,2024-11-04 05:37:00,2024-11-04 05:34:58.380689,A350F,80893.79735065164,1964.66,59800.8450235801,Completed,a13594a3
QR0633F,QR0633,DOH,JFK,2024-05-13 07:08:00,2024-05-13 07:21:52.578528,2024-05-13 14:08:00,2024-05-13 14:12:26.337961,A350F,82508.86363605554,645.53,58473.51512139046,Completed,7bef7a06
QR0634F,QR0634,DEL,DOH,2024-07-29 23:29:00,2024-07-29 23:40:07.228105,2024-07-30 12:29:00,2024-07-30 12:31:50.863948,B777F,116748.94997335321,524.48,60299.28162172937,Completed,e8f317a5
QR0635F,QR0635,MEL,DOH,2024-06-20 17:53:00,2024-06-20 18:01:57.854833,2024-06-21 05:53:00,2024-06-21 06:11:44.066213,A350F,88548.51899410316,1291.8,56934.078333958634,Completed,efc51c76
QR0636F,QR0636,DOH,JFK,2024-10-22 00:58:00,2024-10-22 00:49:08.804141,2024-10-22 13:58:00,2024-10-22 13:37:33.430940,A330-300,100599.29614783224,1971.23,55546.998005739326,Completed,57b5e9a5
QR0637F,QR0637,DOH,NRT,2024-01-15 23:53:00,2024-01-15 23:48:24.707356,2024-01-16 10:53:00,2024-01-16 11:04:14.541218,B777F,102822.11419799889,,59339.14864414575,Completed,c164c649
QR0638F,QR0638,DOH,HKG,2024-04-19 21:38:00,2024-04-19 21:35:50.659234,2024-04-20 06:38:00,2024-04-20 06:39:52.009489,B777-300ER,86678.95494690216,,54169.70940710832,Completed,371801c8
QR0639F,QR0639,MEL,DOH,2024-05-15 04:01:00,2024-05-15 04:33:22.771608,2024-05-15 12:01:00,2024-05-15 13:09:25.635341,B777F,111785.07164107126,2154.84,53483.45158195992,Completed,6c775b8a
QR0640F,QR0640,BKK,DOH,2024-03-18 13:26:00,2024-03-18 13:50:00.968120,2024-03-18 22:26:00,2024-03-18 22:43:14.504640,A350F,84429.72480764742,,55363.4637303468,Completed,eced3b81
QR0641F,QR0641,DOH,DEL,2024-01-27 22:17:00,2024-01-27 22:10:17.825652,2024-01-28 08:17:00,2024-01-28 07:56:46.786196,A350F,81273.66978192392,336.0,58801.2333761793,Completed,ab89ee5d
QR0642F,QR0642,DOH,SIN,2024-07-17 08:56:00,2024-07-17 09:07:15.860230,2024-07-17 12:56:00,2024-07-17 13:31:17.653619,B747-8F,108334.35744154645,468.65,56084.83600700548,Completed,7a4221ca
QR0643F,QR0643,DOH,PVG,2024-03-18 04:58:00,2024-03-18 05:08:19.219829,2024-03-18 11:58:00,2024-03-18 12:13:12.264942,A330-300,85181.06439601409,1383.54,62395.9860163802,Completed,ecb8bb6b
QR0644F,QR0644,DOH,SIN,2024-05-18 00:09:00,2024-05-18 00:15:39.389994,2024-05-18 10:09:00,2024-05-18 10:06:50.701181,B747-8F,118664.59969056858,2096.96,54475.65206607246,Completed,e7860302
QR0645F,QR0645,IST,DOH,2024-05-18 08:44:00,2024-05-18 08:56:57.089127,2024-05-18 14:44:00,2024-05-18 15:03:01.536345,A350F,90583.64139074917,2271.55,63196.4650163272,Completed,c83ab75d
QR0646F,QR0646,DOH,NRT,2024-07-27 13:19:00,2024-07-27 13:53:44.321128,2024-07-27 20:19:00,2024-07-27 20:43:56.737195,B777-300ER,107239.11716847055,4301.11,70338.34052811812,Cancelled,2341549e
QR0647F,QR0647,DOH,CDG,2025-01-04 19:06:00,2025-01-04 19:23:07.055831,2025-01-05 07:06:00,2025-01-05 07:09:34.703931,B747-8F,94110.73863427823,14134.74,64624.912604329,Completed,fe8ab3b8
QR0648F,QR0648,MAD,DOH,2024-03-02 02:40:00,2024-03-02 03:41:35.204346,2024-03-02 16:40:00,2024-03-02 17:48:24.636602,B777-300ER,108105.57856026737,595.53,50611.881748880915,Completed,3aadcb0c
QR0649F,QR0649,ORD,DOH,2024-12-16 03:56:00,2024-12-16 07:56:00.000000,2024-12-16 14:56:00,2024-12-16 18:27:25.152899,A330-300,113703.5351773467,9071.17,51426.790297663254,Completed,7a63a6c6
QR0650F,QR0650,DOH,LHR,2024-11-26 01:05:00,2024-11-26 01:54:07.210402,2024-11-26 08:05:00,2024-11-26 08:50:00.714700,A330-300,92957.56480642864,3625.07,68605.84564379632,Completed,ef596eed
QR0651F,QR0651,DOH,CDG,2024-09-02 06:57:00,2024-09-02 07:25:09.045576,2024-09-02 21:57:00,2024-09-02 22:22:34.268791,A350F,98588.87824794998,3497.86,55301.57341909348,Completed,76f7a4c9
QR0652F,QR0652,DOH,BKK,2024-03-19 17:45:00,2024-03-19 17:41:20.531553,2024-03-20 04:45:00,2024-03-20 04:40:16.104429,A350F,102615.40640396783,1174.66,58734.30025269847,Completed,ad2bf94a
QR0653F,QR0653,BKK,DOH,2024-09-17 09:24:00,2024-09-17 09:40:11.200828,2024-09-17 17:24:00,2024-09-17 17:53:51.348004,B747-8F,91538.33401672513,5159.52,59188.24445917441,Completed,c98174be
QR0654F,QR0654,HKG,SIN,2024-05-25 07:54:00,2024-05-25 07:58:53.540408,2024-05-25 17:54:00,2024-05-25 18:05:58.223361,B777F,87807.75257103702,1843.95,63782.65950493355,Completed,a12917a5
QR0655F,QR0655,DOH,LAX,2024-05-11 15:46:00,2024-05-11 15:38:44.675305,2024-05-12 05:46:00,2024-05-12 05:50:45.359470,B747-8F,90076.33061469687,741.66,55456.92056015952,Diverted,fbcb6e0a
QR0656F,QR0656,BKK,DOH,2024-03-28 07:22:00,2024-03-28 07:24:04.711943,2024-03-28 17:22:00,2024-03-28 17:23:24.171912,B777F,89792.46925136543,,52603.461269083055,Completed,17c15b01
QR0657F,QR0657,DOH,SYD,2024-06-16 03:47:00,2024-06-16 03:37:48.343584,2024-06-16 14:47:00,2024-06-16 14:37:25.185003,B747-8F,95147.62653332009,2532.44,55030.093096946046,Completed,edbbce5b
QR0658F,QR0658,HKG,SIN,2024-10-29 13:45:00,2024-10-29 13:54:14.614421,2024-10-29 22:45:00,2024-10-29 23:02:45.110536,A350F,101769.98857982554,5719.81,60462.56302136877,Diverted,2ade3e41
QR0659F,QR0659,DOH,SIN,2024-11-15 02:59:00,2024-11-15 02:55:21.650505,2024-11-15 13:59:00,2024-11-15 13:57:33.958233,A350F,107401.19797076753,429.5,57191.32667969678,Completed,9bba4f59
QR0660F,QR0660,BKK,DOH,2024-06-09 19:18:00,2024-06-09 19:23:12.476583,2024-06-10 00:18:00,2024-06-10 00:15:48.880162,B747-8F,116443.40526296194,585.32,57084.442614567786,Completed,e3f76d44
QR0661F,QR0661,DOH,JFK,2025-01-20 13:59:00,2025-01-20 14:25:30.198629,2025-01-21 01:59:00,2025-01-21 02:39:33.276566,B777-300ER,116592.60596764911,5747.29,64854.429445440794,Completed,1de356de
QR0662F,QR0662,DOH,SIN,2024-06-19 04:15:00,2024-06-19 04:09:33.564469,2024-06-19 12:15:00,2024-06-19 12:21:18.963684,B747-8F,111559.08751409175,3248.47,63892.86448638925,Completed,37bc60bd
QR0663F,QR0663,DOH,ORD,2024-09-09 17:09:00,2024-09-09 17:11:56.898414,2024-09-09 23:09:00,2024-09-09 23:09:00.745932,B777F,87089.44791089415,4952.37,61645.14272913733,Completed,cc598c7e
QR0664F,QR0664,LAX,DOH,2024-03-27 05:22:00,2024-03-27 05:41:40.946673,2024-03-27 21:22:00,2024-03-27 21:38:11.934758,B747-8F,100814.88865763872,471.73,57746.13813353313,Completed,71f86538
QR0665F,QR0665,MEL,DOH,2024-08-21 20:52:00,2024-08-21 21:49:23.240630,2024-08-22 01:52:00,2024-08-22 03:02:22.659588,B777F,99841.31559765659,3618.54,67373.1556375756,Completed,72f9e3f9
QR0666F,QR0666,CAN,DOH,2024-09-18 17:05:00,2024-09-18 16:58:10.238936,2024-09-19 04:05:00,2024-09-19 03:52:45.260489,B747-8F,96363.04138264382,504.48,50406.82954569631,Completed,e892d9ec
QR0667F,QR0667,DOH,DXB,2024-05-11 10:43:00,2024-05-11 10:28:00.000000,2024-05-11 18:43:00,2024-05-11 18:29:33.931904,A330-300,101987.37023412946,,57329.81985340584,Completed,2965aabb
QR0668F,QR0668,DOH,HKG,2024-06-22 16:33:00,2024-06-22 16:46:21.284339,2024-06-23 08:33:00,2024-06-23 08:34:43.443212,A350F,96069.80821699914,1089.1,59849.92133976049,Completed,36e9bec9
QR0669F,QR0669,HKG,SIN,2024-10-18 08:55:00,2024-10-18 08:48:28.860244,2024-10-18 17:55:00,2024-10-18 17:37:36.751962,B777F,88689.33898369738,1507.29,67568.97127565522,Completed,d823f21b
QR0670F,QR0670,DOH,JFK,2024-12-02 02:10:00,2024-12-02 02:17:34.233601,2024-12-02 11:10:00,2024-12-02 11:27:55.179850,B777-300ER,116907.7993581747,1601.38,60595.38284112304,Completed,b090374d
QR0671F,QR0671,DOH,HKG,2024-08-27 23:11:00,2024-08-27 22:56:00.000000,2024-08-28 03:11:00,2024-08-28 02:36:01.556113,B777F,110041.31846150434,1163.87,56248.55665412981,Completed,69688fe3
QR0672F,QR0672,PVG,DOH,2024-03-21 13:00:00,2024-03-21 12:51:38.196878,2024-03-21 20:00:00,2024-03-21 19:23:38.393541,A350F,96146.94630496111,121.1,62261.97241645185,Completed,200e1051
QR0673F,QR0673,HKG,SIN,2024-02-04 01:03:00,2024-02-04 01:05:18.163388,2024-02-04 05:03:00,2024-02-04 05:00:03.369636,B747-8F,111168.20458955533,,70262.44464398449,Completed,ef41a178
QR0674F,QR0674,JFK,DOH,2024-01-11 02:05:00,2024-01-11 01:59:36.342124,2024-01-11 06:05:00,2024-01-11 06:02:12.103007,B777F,83826.54345675367,,59745.999407834424,Completed,d0c94760
QR0675F,QR0675,FRA,DOH,2024-04-10 03:15:00,2024-04-10 04:07:26.144405,2024-04-10 18:15:00,2024-04-10 18:59:16.920476,A350F,92523.32677405408,,63863.74168852354,Completed,dd48378d
QR0676F,QR0676,DOH,CAN,2024-05-25 13:02:00,2024-05-25 12:59:48.835121,2024-05-25 18:02:00,2024-05-25 18:06:53.260770,A350F,90672.15128369005,954.75,64813.090270086075,Completed,177ca1e1
QR0677F,QR0677,LAX,DOH,2024-05-29 21:45:00,2024-05-29 21:41:47.625314,2024-05-30 13:45:00,2024-05-30 13:32:40.856495,B777F,102071.60254317982,2753.71,62327.960876975994,Completed,dc003ac9
QR0678F,QR0678,MEL,DOH,2024-02-22 20:29:00,2024-02-22 20:17:44.970564,2024-02-23 05:29:00,2024-02-23 05:31:52.458616,B777-300ER,90020.05698783758,,70738.92413620256,Completed,3d80f5dd
QR0679F,QR0679,DOH,AMS,2025-01-09 10:14:00,2025-01-09 10:06:13.882741,2025-01-09 16:14:00,2025-01-09 16:02:30.456738,B777F,89058.4241503222,12671.83,63303.61912229494,Completed,a4a0d833
QR0680F,QR0680,FRA,DOH,2024-06-27 16:47:00,2024-06-27 17:17:52.734223,2024-06-27 22:47:00,2024-06-27 23:21:23.389402,A350F,81327.85944421879,1232.9,54389.237924457375,Completed,cf83304b
QR0681F,QR0681,DOH,NRT,2024-10-12 13:06:00,2024-10-12 13:14:17.529026,2024-10-13 01:06:00,2024-10-13 01:38:33.694055,A330-300,97459.49397230828,2623.81,54012.014311103136,Completed,2746e0d1
QR0682F,QR0682,SIN,DOH,2024-07-22 04:57:00,2024-07-22 04:49:04.797856,2024-07-22 17:57:00,2024-07-22 17:31:10.756924,A330-300,93661.92467692705,5089.18,52989.907521760615,Completed,40ef4191
QR0683F,QR0683,DOH,NRT,2024-11-27 17:12:00,2024-11-27 17:10:03.838562,2024-11-28 00:12:00,2024-11-28 00:03:53.558340,B777F,88418.48868568013,3604.94,61866.28462067585,Completed,1af7e910
QR0684F,QR0684,LHR,DOH,2024-03-16 05:51:00,2024-03-16 05:59:44.843773,2024-03-16 09:51:00,2024-03-16 09:55:07.510906,A330-300,85271.4667453644,,59915.5851004244,Completed,14bda1e0
QR0685F,QR0685,PVG,DOH,2024-09-18 01:00:00,2024-09-18 01:09:42.355968,2024-09-18 09:00:00,2024-09-18 08:53:49.655530,B777-300ER,102749.1176659264,1669.62,49175.57095543972,Completed,98a79263
QR0686F,QR0686,DOH,NRT,2024-05-18 12:11:00,2024-05-18 12:14:33.755576,2024-05-18 17:11:00,2024-05-18 16:50:24.960146,A350F,85641.98760999361,16.66,57908.4029002927,Completed,dcde5063
QR0687F,QR0687,HKG,SIN,2024-02-04 19:42:00,2024-02-04 19:39:07.722086,2024-02-05 07:42:00,2024-02-05 07:41:10.969691,B777-300ER,108614.12850000823,1002.52,57176.488230010276,Completed,ce359f77
QR0688F,QR0688,LHR,DOH,2024-09-03 12:51:00,2024-09-03 13:05:47.108327,2024-09-04 02:51:00,2024-09-04 02:50:05.151130,B777-300ER,108518.35262238105,3028.79,61544.481466346486,Completed,73d97be1
QR0689F,QR0689,DOH,DEL,2024-06-30 11:44:00,2024-06-30 11:47:53.103794,2024-06-30 17:44:00,2024-06-30 17:35:48.425697,B777F,90932.49434614879,1440.52,60721.79144112716,Completed,6dcbe43e
QR0690F,QR0690,HKG,SIN,2024-09-28 09:52:00,2024-09-28 10:02:36.161180,2024-09-28 14:52:00,2024-09-28 14:38:20.420379,B777F,82918.3945565182,2322.82,62030.35790980025,Completed,fdd62f29
QR0691F,QR0691,DOH,JFK,2024-09-19 20:33:00,2024-09-19 20:23:47.784830,2024-09-20 12:33:00,2024-09-20 12:39:39.137940,B747-8F,98094.96708093202,580.28,61281.99779621919,Completed,7b263fc1
QR0692F,QR0692,NRT,DOH,2024-06-06 19:34:00,2024-06-06 19:30:50.675962,2024-06-07 08:34:00,2024-06-07 08:44:17.073452,B747-8F,99818.86252261333,885.88,60731.05677948793,Completed,4bb8f28b
QR0693F,QR0693,DOH,HKG,2025-01-05 07:01:00,2025-01-05 08:26:07.425775,2025-01-05 12:01:00,2025-01-05 13:28:50.935860,A350F,117355.73752599454,2085.52,64655.6313884392,Completed,67a04d5c
QR0694F,QR0694,DOH,LHR,2024-08-17 10:54:00,2024-08-17 10:43:06.291955,2024-08-17 16:54:00,2024-08-17 16:21:35.169180,B777F,81819.11805224148,,67967.61999304741,Completed,820eb195
QR0695F,QR0695,DOH,LAX,2024-10-13 22:35:00,2024-10-13 22:41:24.304009,2024-10-14 13:35:00,2024-10-14 13:33:16.990991,B777-300ER,97766.36289250001,4801.29,62114.59580113626,Completed,a6cfe3c1
QR0696F,QR0696,DOH,NRT,2025-01-06 21:55:00,2025-01-06 22:00:06.441330,2025-01-07 06:55:00,2025-01-07 06:44:50.286828,B747-8F,86317.85489687072,1332.27,59055.34214165903,Completed,5013dde8
QR0697F,QR0697,DOH,LHR,2024-08-29 03:56:00,2024-08-29 03:58:50.087085,2024-08-29 14:56:00,2024-08-29 15:10:26.848652,A350F,98338.70440582895,,57698.92870461475,Completed,f6fca730
QR0698F,QR0698,FRA,DOH,2024-06-28 16:52:00,2024-06-28 16:51:56.975478,2024-06-29 08:52:00,2024-06-29 08:45:18.078655,A350F,83381.73341520492,,60207.81396316778,Completed,36d189ab
QR0699F,QR0699,DOH,CAN,2024-07-18 10:20:00,2024-07-18 10:22:17.364129,2024-07-18 15:20:00,2024-07-18 15:28:34.959527,B747-8F,83074.68413527019,1633.03,51984.41872034898,Completed,6a15b6c7
QR0700F,QR0700,DOH,IST,2024-06-24 10:51:00,2024-06-24 11:39:16.010247,2024-06-24 17:51:00,2024-06-24 18:19:59.400898,A330-300,81403.504448652,3242.8,54164.07873076169,Completed,d3401620
QR0701F,QR0701,SYD,DOH,2024-05-14 11:16:00,2024-05-14 11:47:36.896115,2024-05-15 01:16:00,2024-05-15 01:13:35.944003,B777F,116305.23813338828,1539.16,69735.22404236015,Completed,94b948b0
QR0702F,QR0702,FRA,DOH,2024-04-13 05:14:00,2024-04-13 05:14:01.918794,2024-04-13 09:14:00,2024-04-13 09:06:09.545280,B747-8F,92563.61820934313,,62816.86520882441,Completed,2762f2d1
QR0703F,QR0703,LAX,DOH,2024-11-14 08:27:00,2024-11-14 08:19:48.127815,2024-11-14 19:27:00,2024-11-14 19:29:24.091537,B747-8F,93970.59623390555,5167.61,54959.11260307592,Completed,3b69422a
QR0704F,QR0704,DOH,AMS,2024-05-22 06:03:00,2024-05-22 06:10:31.227830,2024-05-22 17:03:00,2024-05-22 17:10:49.679387,B777F,81494.06539263252,1291.61,65866.1454564675,Completed,420dde40
QR0705F,QR0705,FRA,DOH,2024-09-22 17:41:00,2024-09-22 17:41:00.525352,2024-09-23 04:41:00,2024-09-23 04:17:05.284188,B777F,95907.24540580137,4211.47,63143.771572639234,Completed,2a837893
QR0706F,QR0706,DOH,DXB,2024-09-23 16:01:00,2024-09-23 16:08:01.930953,2024-09-24 03:01:00,2024-09-24 03:12:53.860330,B777-300ER,81642.65494986446,3457.37,58948.940290517516,Completed,20a55af5
QR0707F,QR0707,LHR,JFK,2024-04-22 22:29:00,2024-04-22 22:23:51.105662,2024-04-23 08:29:00,2024-04-23 08:12:17.910439,B777F,88850.79994503524,371.61,55622.189497833686,Completed,b86e0b42
QR0708F,QR0708,DOH,ORD,2024-06-29 21:33:00,2024-06-29 21:29:45.790348,2024-06-30 03:33:00,2024-06-30 03:25:45.897774,A350F,117358.16527180953,1248.04,58217.68293098478,Completed,16eb13cb
QR0709F,QR0709,DOH,JFK,2024-07-08 14:26:00,2024-07-08 14:21:42.554009,2024-07-08 20:26:00,2024-07-08 20:33:07.607921,B777F,84190.33038153993,,63359.38158246299,Completed,8758dd17
QR0710F,QR0710,DOH,NRT,2024-09-28 04:30:00,2024-09-28 04:26:50.222078,2024-09-28 19:30:00,2024-09-28 19:44:13.022399,B747-8F,90512.92104849555,1079.85,66252.786232552,Completed,64e08bc4
QR0711F,QR0711,ORD,DOH,2024-05-24 15:26:00,2024-05-24 15:28:56.414976,2024-05-25 00:26:00,2024-05-25 00:33:57.438610,A330-300,117125.28744061776,2620.14,61194.89209031881,Completed,dd18b59d
QR0712F,QR0712,HKG,SIN,2024-11-18 23:32:00,2024-11-18 23:27:39.159019,2024-11-19 12:32:00,2024-11-19 12:05:13.481191,B777F,80585.1415682028,1696.55,57980.50544567793,Completed,691d7c19
QR0713F,QR0713,DOH,BKK,2024-07-09 16:58:00,2024-07-09 17:06:33.441151,2024-07-10 02:58:00,2024-07-10 03:00:38.140720,A330-300,93075.15159061279,5434.05,59435.217673854444,Completed,f99fc9e9
QR0714F,QR0714,LAX,DOH,2024-03-27 07:16:00,2024-03-27 08:21:46.515946,2024-03-27 23:16:00,2024-03-28 00:20:42.867902,B777F,81255.98519250964,,58209.01004356112,Completed,85fead5e
QR0715F,QR0715,DOH,JFK,2024-05-08 15:12:00,2024-05-08 15:00:58.334176,2024-05-09 06:12:00,2024-05-09 05:54:26.995624,B777F,90088.73573073489,1044.46,59137.74618985855,Diverted,977b8b0c
QR0716F,QR0716,MAD,DOH,2025-01-12 08:49:00,2025-01-12 08:58:35.868697,2025-01-12 15:49:00,2025-01-12 16:13:52.283087,B777-300ER,103573.53511802191,14162.65,57854.25253166698,Completed,0672552d
QR0717F,QR0717,DOH,AMS,2024-09-08 15:45:00,2024-09-08 15:38:36.996859,2024-09-08 23:45:00,2024-09-08 23:15:10.906013,B747-8F,107165.10949603493,3230.24,61376.392645504086,Completed,98b26cab
QR0718F,QR0718,LHR,DOH,2024-07-01 07:53:00,2024-07-01 08:08:35.509374,2024-07-01 15:53:00,2024-07-01 16:07:51.610736,B747-8F,117929.78142889874,459.36,58329.89832881198,Completed,386e2faf
QR0719F,QR0719,SIN,DOH,2024-01-30 14:46:00,2024-01-30 14:38:14.294661,2024-01-30 18:46:00,2024-01-30 18:25:08.650196,B747-8F,112412.12549333883,,57742.046733764604,Completed,972f909d
QR0720F,QR0720,DOH,NRT,2024-09-28 02:53:00,2024-09-28 02:52:02.007654,2024-09-28 11:53:00,2024-09-28 12:16:13.509864,A350F,101510.83111178438,766.35,60431.17437648598,Completed,83a6292c
QR0721F,QR0721,DOH,MAD,2025-01-08 05:03:00,2025-01-08 04:56:09.431078,2025-01-08 11:03:00,2025-01-08 11:01:24.880873,A330-300,90612.25480481675,4364.7,66915.78584566734,Completed,54432559
QR0722F,QR0722,DOH,CAN,2024-09-11 12:36:00,2024-09-11 12:24:22.198285,2024-09-11 16:36:00,2024-09-11 16:45:28.325061,B777-300ER,101794.93137142941,3122.96,48100.40318909488,Completed,3b9c1fb3
QR0723F,QR0723,DOH,DEL,2024-01-14 00:13:00,2024-01-14 00:10:30.569663,2024-01-14 16:13:00,2024-01-14 16:19:40.181865,B747-8F,80208.500739077,,61740.98426508989,Completed,7ef0534c
QR0724F,QR0724,HKG,SIN,2024-12-28 18:50:00,2024-12-28 18:50:12.008283,2024-12-28 23:50:00,2024-12-29 00:01:30.288136,B777-300ER,108029.27521453061,2314.03,59465.70649605446,Completed,50a62226
QR0725F,QR0725,DOH,HKG,2024-10-21 01:27:00,2024-10-21 01:38:33.115704,2024-10-21 06:27:00,2024-10-21 06:32:56.396291,A350F,86366.70137919259,1153.11,61943.74151795238,Completed,8f82aaa8
QR0726F,QR0726,DOH,LHR,2024-01-30 06:51:00,2024-01-30 06:59:35.023939,2024-01-30 16:51:00,2024-01-30 17:05:03.686875,B747-8F,115697.04710144157,,61937.33396381711,Completed,aa03d85d
QR0727F,QR0727,LHR,JFK,2024-03-20 21:00:00,2024-03-20 21:21:51.016157,2024-03-21 05:00:00,2024-03-21 05:38:54.000893,A330-300,101279.27199620003,615.42,55803.55231645761,Completed,0cbc7251
QR0728F,QR0728,CDG,DOH,2024-06-08 08:58:00,2024-06-08 08:43:00.000000,2024-06-08 21:58:00,2024-06-08 22:06:21.467969,B747-8F,118592.92501888992,44.62,63413.52823873449,Completed,c5c14e4e
QR0729F,QR0729,FRA,DOH,2024-04-26 05:36:00,2024-04-26 05:37:07.070779,2024-04-26 16:36:00,2024-04-26 16:37:24.750789,A350F,108687.47558901086,83.25,59334.45568241318,Diverted,8c44c38a
QR0730F,QR0730,DOH,LHR,2024-04-26 17:14:00,2024-04-26 17:18:00.220974,2024-04-26 21:14:00,2024-04-26 21:21:38.283041,A350F,80176.06436015145,,59253.02893198788,Completed,630992c5
QR0731F,QR0731,DOH,LAX,2024-04-23 19:46:00,2024-04-23 19:31:00.000000,2024-04-24 07:46:00,2024-04-24 07:31:32.459454,B777-300ER,95198.24500589634,139.31,56410.61820210436,Completed,357924c8
QR0732F,QR0732,DXB,DOH,2024-04-27 04:29:00,2024-04-27 04:27:46.957648,2024-04-27 20:29:00,2024-04-27 20:22:44.374285,A350F,95657.44080891422,452.89,61459.866000333925,Completed,7382c9c6
QR0733F,QR0733,DOH,JFK,2024-09-25 18:07:00,2024-09-25 18:07:16.097719,2024-09-26 01:07:00,2024-09-26 01:07:05.829548,B777-300ER,107855.03399482263,1927.07,62553.832942969566,Completed,7dd3ba8e
QR0734F,QR0734,MAD,DOH,2024-11-02 01:08:00,2024-11-02 01:06:32.493340,2024-11-02 16:08:00,2024-11-02 15:52:03.636751,A350F,112360.7416906679,9856.84,69496.91880483973,Completed,c636f7e1
